,RAW_IMU.xacc,RAW_IMU.yacc,RAW_IMU.zacc,RAW_IMU.xgyro,RAW_IMU.ygyro,RAW_IMU.zgyro,RAW_IMU.xmag,RAW_IMU.ymag,RAW_IMU.zmag,SCALED_IMU2.xacc,SCALED_IMU2.yacc,SCALED_IMU2.zacc,SCALED_IMU2.xgyro,SCALED_IMU2.ygyro,SCALED_IMU2.zgyro,SCALED_IMU2.xmag,SCALED_IMU2.ymag,SCALED_IMU2.zmag,SCALED_IMU3.xacc,SCALED_IMU3.yacc,SCALED_IMU3.zacc,SCALED_IMU3.xgyro,SCALED_IMU3.ygyro,SCALED_IMU3.zgyro,SCALED_IMU3.xmag,SCALED_IMU3.ymag,SCALED_IMU3.zmag,SCALED_PRESSURE.press_abs,SCALED_PRESSURE.press_diff,SCALED_PRESSURE.temperature,SCALED_PRESSURE2.press_abs,SCALED_PRESSURE2.press_diff,SCALED_PRESSURE2.temperature,GPS_RAW_INT.fix_type,GPS_RAW_INT.lat,GPS_RAW_INT.lon,GPS_RAW_INT.alt,GPS_RAW_INT.eph,GPS_RAW_INT.epv,GPS_RAW_INT.vel,GPS_RAW_INT.cog,GPS_RAW_INT.satellites_visible,GLOBAL_POSITION_INT.lat,GLOBAL_POSITION_INT.lon,GLOBAL_POSITION_INT.alt,GLOBAL_POSITION_INT.relative_alt,GLOBAL_POSITION_INT.vx,GLOBAL_POSITION_INT.vy,GLOBAL_POSITION_INT.vz,GLOBAL_POSITION_INT.hdg,LOCAL_POSITION_NED.x,LOCAL_POSITION_NED.y,LOCAL_POSITION_NED.z,LOCAL_POSITION_NED.vx,LOCAL_POSITION_NED.vy,LOCAL_POSITION_NED.vz,POSITION_TARGET_LOCAL_NED.coordinate_frame,POSITION_TARGET_LOCAL_NED.type_mask,POSITION_TARGET_LOCAL_NED.x,POSITION_TARGET_LOCAL_NED.y,POSITION_TARGET_LOCAL_NED.z,POSITION_TARGET_LOCAL_NED.vx,POSITION_TARGET_LOCAL_NED.vy,POSITION_TARGET_LOCAL_NED.vz,POSITION_TARGET_LOCAL_NED.afx,POSITION_TARGET_LOCAL_NED.afy,POSITION_TARGET_LOCAL_NED.afz,POSITION_TARGET_LOCAL_NED.yaw,POSITION_TARGET_LOCAL_NED.yaw_rate,SERVO_OUTPUT_RAW.port,SERVO_OUTPUT_RAW.servo1_raw,SERVO_OUTPUT_RAW.servo2_raw,SERVO_OUTPUT_RAW.servo3_raw,SERVO_OUTPUT_RAW.servo4_raw,SERVO_OUTPUT_RAW.servo5_raw,SERVO_OUTPUT_RAW.servo6_raw,SERVO_OUTPUT_RAW.servo7_raw,SERVO_OUTPUT_RAW.servo8_raw,RC_CHANNELS_RAW.port,RC_CHANNELS_RAW.chan1_raw,RC_CHANNELS_RAW.chan2_raw,RC_CHANNELS_RAW.chan3_raw,RC_CHANNELS_RAW.chan4_raw,RC_CHANNELS_RAW.chan5_raw,RC_CHANNELS_RAW.chan6_raw,RC_CHANNELS_RAW.chan7_raw,RC_CHANNELS_RAW.chan8_raw,RC_CHANNELS_RAW.rssi,RC_CHANNELS.chancount,RC_CHANNELS.chan1_raw,RC_CHANNELS.chan2_raw,RC_CHANNELS.chan3_raw,RC_CHANNELS.chan4_raw,RC_CHANNELS.chan5_raw,RC_CHANNELS.chan6_raw,RC_CHANNELS.chan7_raw,RC_CHANNELS.chan8_raw,RC_CHANNELS.chan9_raw,RC_CHANNELS.chan10_raw,RC_CHANNELS.chan11_raw,RC_CHANNELS.chan12_raw,RC_CHANNELS.chan13_raw,RC_CHANNELS.chan14_raw,RC_CHANNELS.chan15_raw,RC_CHANNELS.chan16_raw,RC_CHANNELS.chan17_raw,RC_CHANNELS.chan18_raw,RC_CHANNELS.rssi,ATTITUDE.roll,ATTITUDE.pitch,ATTITUDE.yaw,ATTITUDE.rollspeed,ATTITUDE.pitchspeed,ATTITUDE.yawspeed,ATTITUDE_TARGET.type_mask,ATTITUDE_TARGET.q,ATTITUDE_TARGET.body_roll_rate,ATTITUDE_TARGET.body_pitch_rate,ATTITUDE_TARGET.body_yaw_rate,ATTITUDE_TARGET.thrust,SYSTEM_TIME.time_unix_usec,DISTANCE_SENSOR.min_distance,DISTANCE_SENSOR.max_distance,DISTANCE_SENSOR.current_distance,DISTANCE_SENSOR.type,DISTANCE_SENSOR.id,DISTANCE_SENSOR.orientation,DISTANCE_SENSOR.covariance,VIBRATION.vibration_x,VIBRATION.vibration_y,VIBRATION.vibration_z,VIBRATION.clipping_0,VIBRATION.clipping_1,VIBRATION.clipping_2,time_s
86835000.0,28.5,-74.0,-968.0,0.0,0.0,0.0,119.5,-29.5,507.0,16.5,-16.5,-1040.5,6.5,22.0,-3.0,138.5,-305.0,621.0,43.5,-72.5,-1007.0,-0.5,-0.5,1.5,-34.0,-320.0,414.0,1004.4105224609375,0.0,1905.0,1005.2374572753906,-0.031367186456918716,1759.5,3.0,601916359.7142857,295212095.5714286,12401.42857142857,60.0,102.0,2.0,6424.0,19.0,601916400.5,295212168.5,11920.0,1924.5,0.0,-1.5,-7.0,3755.0,0.14022193104028702,0.9616771936416626,-1.9254485964775085,-0.0045903188292868435,-0.020106103271245956,-0.07574840262532234,1.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,1419.5,1495.0,1000.0,0.0,0.0,0.0,1000.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08686457946896553,0.02100103162229061,0.6554857790470123,0.0007288601918844506,-9.362338460050523e-06,0.00034468168450985104,0.0,,6.381415174061544e-09,-5.9246620942587924e-09,5.173986306061806e-08,0.0,1553444879861519.0,5.0,9500.0,36.0,0.0,0.0,25.0,0.0,0.016585174947977066,0.017047294415533543,0.028438646346330643,0.0,0.0,0.0,10.4
86935000.0,28.666666666666668,-74.33333333333333,-968.0,0.0,0.0,0.0,119.33333333333333,-30.0,506.6666666666667,16.666666666666668,-16.0,-1042.0,7.0,22.666666666666668,-2.3333333333333335,138.33333333333334,-305.3333333333333,621.3333333333334,43.333333333333336,-72.33333333333333,-1006.6666666666666,-0.6666666666666666,-0.33333333333333337,1.6666666666666665,-35.0,-320.3333333333333,414.3333333333333,1004.4086507161459,0.0,1905.3333333333333,1005.2356770833334,-0.03315104047457377,1760.0,3.0,601916359.8571428,295212095.28571427,12385.714285714286,60.0,102.0,2.0,6424.0,19.0,601916400.6666666,295212168.0,11923.333333333334,1928.3333333333333,0.0,-1.6666666666666665,-7.0,3755.0,0.1417524665594101,0.9589511354764303,-1.9292710224787395,-0.005617099542481204,-0.02105612928668658,-0.07627932230631511,1.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,1419.6666666666667,1495.0,1000.0,0.0,0.0,0.0,1000.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0868634283542633,0.021024680385986965,0.655475934346517,0.0008389028856375564,0.00011509654965872562,0.0001629155594855547,0.0,,6.475122956336084e-09,-6.5779882281920745e-09,7.425924941628637e-08,0.0,1553444879946124.8,5.0,9500.0,36.0,0.0,0.0,25.0,0.0,0.01670866087079048,0.017274302740891773,0.02852269510428111,0.0,0.0,0.0,10.5
87035000.0,28.833333333333332,-74.66666666666667,-968.0,0.0,0.0,0.0,119.16666666666667,-30.5,506.3333333333333,16.833333333333332,-15.5,-1043.5,7.5,23.333333333333332,-1.666666666666667,138.16666666666666,-305.6666666666667,621.6666666666666,43.166666666666664,-72.16666666666667,-1006.3333333333334,-0.8333333333333333,-0.16666666666666674,1.8333333333333333,-36.0,-320.6666666666667,414.6666666666667,1004.4067789713541,0.0,1905.6666666666667,1005.233896891276,-0.03493489449222883,1760.5,3.0,601916360.0,295212094.8,12352.0,60.0,102.0,3.0,6424.0,19.0,601916400.8333334,295212167.5,11926.666666666666,1932.1666666666667,0.0,-1.8333333333333333,-7.0,3755.0,0.14328300207853317,0.9562250773111979,-1.9330934484799702,-0.006643880255675564,-0.0220061553021272,-0.07681024198730786,1.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,1419.8333333333333,1495.0,1000.0,0.0,0.0,0.0,1000.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08686227723956108,0.021048329149683315,0.6554660896460215,0.0009489455793906624,0.00023955543777750177,-1.8850565538741648e-05,0.0,,6.568830738610624e-09,-7.231314362125356e-09,9.677863577195467e-08,0.0,1553444880030730.2,5.0,9500.0,36.0,0.0,0.0,25.0,0.0,0.016832146793603897,0.017501311066250008,0.02860674386223157,0.0,0.0,0.0,10.6
87135000.0,28.833333333333332,-74.83333333333333,-968.0,0.0,0.16666666666666666,0.0,119.16666666666667,-30.833333333333332,505.5,17.166666666666668,-14.833333333333334,-1043.1666666666667,7.833333333333333,23.0,-1.3333333333333333,138.16666666666666,-305.5,621.8333333333334,43.333333333333336,-72.33333333333333,-1006.1666666666666,-0.8333333333333334,-0.16666666666666666,1.6666666666666667,-36.166666666666664,-321.3333333333333,414.6666666666667,1004.4049886067709,0.0,1906.6666666666667,1005.2354939778646,-0.033333331967393555,1761.5,3.0,601916360.0,295212094.6,12334.0,60.0,102.0,4.0,6424.0,19.0,601916401.0,295212166.6666667,11936.666666666666,1941.8333333333333,-0.16666666666666666,-2.0,-7.166666666666667,3755.0,0.14504491537809372,0.9513746698697408,-1.9426388144493103,-0.009578960249200463,-0.023080704423288505,-0.07798467328151067,1.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,1419.8333333333333,1495.0,1000.0,0.0,0.0,0.0,1000.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08687141040960948,0.021103376833101112,0.6554662585258484,0.0008994871483688863,0.0004352459072833881,-6.618888680047044e-05,0.0,,4.220733022345749e-09,-5.553402922705194e-09,1.194230184372221e-07,0.0,1553444880199533.2,5.0,9500.0,36.0,0.0,0.0,25.0,0.0,0.01720940445860227,0.01743453120191892,0.02951388309399287,0.0,0.0,0.0,10.7
87235000.0,28.666666666666668,-74.66666666666667,-968.0,0.0,0.3333333333333333,0.0,119.33333333333333,-30.666666666666668,505.0,17.333333333333332,-14.666666666666666,-1041.3333333333333,7.666666666666667,22.0,-1.6666666666666665,138.33333333333334,-305.0,621.6666666666666,43.666666666666664,-72.66666666666667,-1006.3333333333334,-0.6666666666666667,-0.3333333333333333,1.3333333333333335,-35.333333333333336,-321.6666666666667,414.3333333333333,1004.4050699869791,0.0,1907.3333333333333,1005.2388712565104,-0.029947915424903233,1762.0,3.0,601916360.0,295212094.4,12316.0,60.0,102.0,5.0,6424.0,19.0,601916401.0,295212166.3333333,11943.333333333334,1947.6666666666667,-0.3333333333333333,-2.0,-7.333333333333333,3755.0,0.1452762931585312,0.949250320593516,-1.9483617544174194,-0.011487259529531002,-0.023205227529009182,-0.07862818489472072,1.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,1419.6666666666667,1495.0,1000.0,0.0,0.0,0.0,1000.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08688169469436009,0.02113477575282256,0.6554762721061707,0.0007399860235940043,0.0005064774886704981,6.82389169620971e-05,0.0,,1.7789275238063356e-09,-3.2221653493517506e-09,1.1954801474682122e-07,0.0,1553444880283730.2,5.0,9500.0,36.0,0.0,0.0,25.0,0.0,0.017463176200787228,0.017140743012229603,0.0303369735678037,0.0,0.0,0.0,10.799999999999999
87335000.0,28.5,-74.5,-968.0,0.0,0.5,0.0,119.5,-30.5,504.5,17.5,-14.5,-1039.5,7.5,21.0,-2.0,138.5,-304.5,621.5,44.0,-73.0,-1006.5,-0.5,-0.5,1.0,-34.5,-322.0,414.0,1004.4051513671875,0.0,1908.0,1005.2422485351562,-0.02656249888241291,1762.5,3.0,601916360.0,295212094.2,12298.0,60.0,102.0,6.0,6424.0,19.0,601916401.0,295212166.0,11950.0,1953.5,-0.5,-2.0,-7.5,3755.0,0.14550767093896866,0.9471259713172913,-1.9540846943855286,-0.01339555880986154,-0.023329750634729862,-0.07927169650793076,1.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,1419.5,1495.0,1000.0,0.0,0.0,0.0,1000.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08689197897911072,0.021166174672544003,0.6554862856864929,0.0005804848988191225,0.0005777090700576082,0.00020266672072466463,0.0,,-6.628779747330782e-10,-8.90927775998307e-10,1.1967301105642036e-07,0.0,1553444880367927.5,5.0,9500.0,36.0,0.0,0.0,25.0,0.0,0.017716947942972183,0.016846954822540283,0.031160064041614532,0.0,0.0,0.0,10.9
87435000.0,28.333333333333332,-74.33333333333333,-968.0,0.0,0.6666666666666666,0.0,119.66666666666667,-30.333333333333332,504.0,17.666666666666668,-14.333333333333334,-1037.6666666666667,7.333333333333333,20.0,-2.333333333333333,138.66666666666666,-304.0,621.3333333333334,44.333333333333336,-73.33333333333333,-1006.6666666666666,-0.33333333333333337,-0.6666666666666666,0.6666666666666667,-33.666666666666664,-322.3333333333333,413.6666666666667,1004.4052327473959,0.0,1908.6666666666667,1005.2456258138021,-0.023177082339922585,1763.0,3.0,601916359.7142857,295212093.14285713,12262.857142857143,61.0,103.71428571428571,8.571428571428571,6424.0,18.857142857142858,601916401.0,295212165.6666667,11956.666666666666,1959.3333333333333,-0.6666666666666666,-2.0,-7.666666666666667,3755.0,0.14573904871940613,0.9450016220410665,-1.9598076343536377,-0.01530385809019208,-0.023454273740450542,-0.0799152081211408,1.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,1419.3333333333333,1495.0,1000.0,0.0,0.0,0.0,1000.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08690226326386134,0.021197573592265446,0.6554962992668152,0.0004209837740442405,0.0006489406514447182,0.0003370945244872322,0.0,,-3.1046834732724928e-09,1.4403097973551358e-09,1.197980073660195e-07,0.0,1553444880452124.8,5.0,9500.0,36.0,0.0,0.0,25.0,0.0,0.01797071968515714,0.016553166632850964,0.03198315451542536,0.0,0.0,0.0,11.0
87535000.0,28.166666666666668,-74.16666666666667,-968.0,0.0,0.8333333333333333,0.0,119.83333333333333,-30.166666666666668,503.5,17.833333333333332,-14.166666666666666,-1035.8333333333333,7.166666666666667,19.0,-2.6666666666666665,138.83333333333334,-303.5,621.1666666666666,44.666666666666664,-73.66666666666667,-1006.8333333333334,-0.16666666666666674,-0.8333333333333333,0.3333333333333335,-32.833333333333336,-322.6666666666667,413.3333333333333,1004.4053141276041,0.0,1909.3333333333333,1005.2490030924479,-0.019791665797432263,1763.5,3.0,601916359.4285715,295212092.28571427,12245.714285714286,62.0,105.42857142857143,10.142857142857142,6424.0,18.714285714285715,601916401.0,295212165.3333333,11963.333333333334,1965.1666666666667,-0.8333333333333333,-2.0,-7.833333333333333,3755.0,0.1459704264998436,0.9428772727648417,-1.9655305743217468,-0.01721215737052262,-0.02357879684617122,-0.08055871973435084,1.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,1419.1666666666667,1495.0,1000.0,0.0,0.0,0.0,1000.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08691254754861195,0.021228972511986893,0.6555063128471375,0.0002614826492693585,0.0007201722328318283,0.0004715223282497998,0.0,,-5.546488971811907e-09,3.7715473707085786e-09,1.1992300367561862e-07,0.0,1553444880536321.8,5.0,9500.0,36.0,0.0,0.0,25.0,0.0,0.018224491427342098,0.016259378443161648,0.0328062449892362,0.0,0.0,0.0,11.1
87635000.0,28.0,-73.83333333333333,-968.0,0.0,0.8333333333333334,0.0,120.66666666666667,-29.833333333333332,503.8333333333333,17.5,-15.166666666666666,-1031.3333333333333,7.333333333333333,18.833333333333332,-2.8333333333333335,139.0,-303.3333333333333,621.0,45.0,-74.0,-1007.1666666666666,-0.3333333333333333,-1.0,0.16666666666666666,-31.833333333333332,-322.6666666666667,414.0,1004.4075419108073,0.0,1910.5,1005.2487487792969,-0.020039061705271404,1764.1666666666667,3.0,601916359.1428572,295212091.4285714,12228.57142857143,63.0,107.14285714285714,11.714285714285715,6424.0,18.571428571428573,601916400.8333334,295212164.6666667,11975.0,1976.0,-1.3333333333333333,-2.0,-8.0,3755.1666666666665,0.14443189402421316,0.9394773741563162,-1.9762124419212341,-0.021441653681298096,-0.023234184210499127,-0.08115359644095103,1.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,1419.0,1495.0,1000.0,0.0,0.0,0.0,1000.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08696008597811063,0.02127273256580035,0.655542920033137,0.0001395304013082447,0.0007472938450518996,0.00043306600127834827,0.0,,-5.19782365297298e-09,5.0555279754171956e-09,1.0013700517859843e-07,0.0,1553444880705519.8,5.0,9500.0,36.0,0.0,0.0,25.0,0.0,0.01823120688398679,0.016031600224475067,0.033316673090060554,0.0,0.0,0.0,11.2
87735000.0,28.0,-73.66666666666667,-968.0,0.0,0.6666666666666667,0.0,121.33333333333333,-29.666666666666668,504.6666666666667,17.0,-16.333333333333332,-1028.6666666666667,7.666666666666667,19.666666666666668,-2.6666666666666665,139.0,-303.6666666666667,621.0,45.0,-74.0,-1007.3333333333334,-0.6666666666666666,-1.0,0.3333333333333333,-31.666666666666668,-322.3333333333333,415.0,1004.4096883138021,0.0,1911.0,1005.2451171875,-0.023671874155600865,1764.3333333333333,3.0,601916358.8571428,295212090.5714286,12211.42857142857,64.0,108.85714285714286,13.285714285714285,6424.0,18.428571428571427,601916400.6666666,295212164.3333333,11980.0,1981.0,-1.6666666666666665,-2.0,-8.0,3755.3333333333335,0.14266198376814523,0.9382018248240153,-1.9811713695526123,-0.023762850711743038,-0.022765048469106357,-0.08110496153434117,1.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,1419.0,1495.0,1000.0,0.0,0.0,0.0,1000.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08699734012285869,0.02128509369989236,0.6555695136388143,0.0001770792781220128,0.0007031838758848608,0.0002601818705443293,0.0,,-2.407352835594641e-09,4.008271006772368e-09,8.02260103719791e-08,0.0,1553444880790520.2,5.0,9500.0,36.0,0.0,0.0,25.0,0.0,0.01798415059844653,0.016097610195477802,0.033004010717074074,0.0,0.0,0.0,11.299999999999999
87835000.0,28.0,-73.5,-968.0,0.0,0.5,0.0,122.0,-29.5,505.5,16.5,-17.5,-1026.0,8.0,20.5,-2.5,139.0,-304.0,621.0,45.0,-74.0,-1007.5,-1.0,-1.0,0.5,-31.5,-322.0,416.0,1004.4118347167969,0.0,1911.5,1005.2414855957031,-0.02730468660593033,1764.5,3.0,601916358.5714285,295212089.71428573,12194.285714285714,65.0,110.57142857142857,14.857142857142858,6424.0,18.285714285714285,601916400.5,295212164.0,11985.0,1986.0,-2.0,-2.0,-8.0,3755.5,0.14089207351207733,0.9369262754917145,-1.9861302971839905,-0.026084047742187977,-0.022295912727713585,-0.08105632662773132,1.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,1419.0,1495.0,1000.0,0.0,0.0,0.0,1000.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08703459426760674,0.021297454833984375,0.6555961072444916,0.0002146281549357809,0.000659073906717822,8.72977398103103e-05,0.0,,3.8311798178369827e-10,2.9610140381275407e-09,6.031501556535979e-08,0.0,1553444880875521.0,5.0,9500.0,36.0,0.0,0.0,25.0,0.0,0.017737094312906265,0.01616362016648054,0.0326913483440876,0.0,0.0,0.0,11.4
87935000.0,28.0,-73.33333333333333,-968.0,0.0,0.33333333333333337,0.0,122.66666666666667,-29.333333333333332,506.3333333333333,16.0,-18.666666666666668,-1023.3333333333334,8.333333333333334,21.333333333333332,-2.3333333333333335,139.0,-304.3333333333333,621.0,45.0,-74.0,-1007.6666666666666,-1.3333333333333333,-1.0,0.6666666666666666,-31.333333333333332,-321.6666666666667,417.0,1004.4139811197916,0.0,1912.0,1005.2378540039062,-0.03093749905625979,1764.6666666666667,3.0,601916358.2857143,295212088.85714287,12177.142857142857,66.0,112.28571428571428,16.42857142857143,6424.0,18.142857142857142,601916400.3333334,295212163.6666667,11990.0,1991.0,-2.333333333333333,-2.0,-8.0,3755.6666666666665,0.13912216325600943,0.9356507261594137,-1.9910892248153687,-0.02840524477263292,-0.021826776986320812,-0.08100769172112147,1.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,1419.0,1495.0,1000.0,0.0,0.0,0.0,1000.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08707184841235478,0.02130981596807639,0.6556227008501688,0.000252177031749549,0.0006149639375507832,-8.558639092370868e-05,0.0,,3.1735887991620384e-09,1.9137570694827133e-09,4.040402075874046e-08,0.0,1553444880960521.8,5.0,9500.0,36.0,0.0,0.0,25.0,0.0,0.017490038027366,0.01622963013748328,0.03237868597110113,0.0,0.0,0.0,11.5
88035000.0,28.0,-73.16666666666667,-968.0,0.0,0.16666666666666674,0.0,123.33333333333333,-29.166666666666668,507.1666666666667,15.5,-19.833333333333336,-1020.6666666666666,8.666666666666666,22.166666666666668,-2.166666666666667,139.0,-304.6666666666667,621.0,45.0,-74.0,-1007.8333333333334,-1.6666666666666665,-1.0,0.8333333333333333,-31.166666666666668,-321.3333333333333,418.0,1004.4161275227865,0.0,1912.5,1005.2342224121094,-0.03457031150658925,1764.8333333333333,3.0,601916357.4,295212086.6,12146.0,67.0,114.0,15.2,6424.0,18.0,601916400.1666666,295212163.3333333,11995.0,1996.0,-2.6666666666666665,-2.0,-8.0,3755.8333333333335,0.1373522529999415,0.9343751768271128,-1.9960481524467468,-0.030726441803077858,-0.021357641244928043,-0.08095905681451161,1.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,1419.0,1495.0,1000.0,0.0,0.0,0.0,1000.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08710910255710284,0.0213221771021684,0.6556492944558462,0.0002897259085633171,0.0005708539683837444,-0.00025847052165772766,0.0,,5.9640596165403784e-09,8.665001008378859e-10,2.049302595212113e-08,0.0,1553444881045522.2,5.0,9500.0,36.0,0.0,0.0,25.0,0.0,0.01724298174182574,0.016295640108486015,0.03206602359811465,0.0,0.0,0.0,11.6
88135000.0,28.0,-73.33333333333333,-967.8333333333334,0.0,0.0,0.0,124.33333333333333,-28.666666666666668,507.3333333333333,14.833333333333334,-21.0,-1021.1666666666666,9.333333333333334,23.5,-2.0,139.0,-304.6666666666667,620.8333333333334,44.833333333333336,-73.66666666666667,-1008.1666666666666,-1.6666666666666667,-1.1666666666666667,1.0,-31.166666666666668,-320.6666666666667,417.3333333333333,1004.4192301432291,0.0,1913.5,1005.231699625651,-0.037096353247761726,1765.5,3.0,601916356.8,295212085.2,12132.0,67.0,114.0,12.4,6424.0,18.0,601916399.5,295212162.1666667,12003.333333333334,2004.3333333333333,-3.3333333333333335,-2.1666666666666665,-8.0,3756.0,0.13084224238991737,0.9285607437292734,-2.0043771664301553,-0.036150443678100906,-0.022414849139750004,-0.0809997171163559,1.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,1419.1666666666667,1495.0,1000.0,0.0,0.0,0.0,1000.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08716386432449023,0.021392690638701122,0.6556718051433563,0.00032374532020185143,0.0004786555509781465,-0.0003513451956678182,0.0,,6.608442829995434e-09,-1.29126542097735e-09,-3.834911934304704e-09,0.0,1553444881215180.8,5.0,9500.0,36.0,0.0,0.0,25.0,0.0,0.01699913541475932,0.016122393620510895,0.030743574102719624,0.0,0.0,0.0,11.7
88235000.0,28.0,-73.66666666666667,-967.6666666666666,0.0,0.0,0.0,124.66666666666667,-28.333333333333332,506.6666666666667,14.666666666666666,-21.0,-1024.3333333333333,9.666666666666666,24.0,-2.0,139.0,-304.3333333333333,620.6666666666666,44.666666666666664,-73.33333333333333,-1008.3333333333334,-1.3333333333333335,-1.3333333333333333,1.0,-31.333333333333332,-320.3333333333333,415.6666666666667,1004.4201863606771,0.0,1914.0,1005.2328084309896,-0.035989582538604736,1766.0,3.0,601916356.2,295212083.8,12118.0,67.0,114.0,9.600000000000001,6424.0,18.0,601916399.0,295212161.3333333,12006.666666666666,2007.6666666666667,-3.6666666666666665,-2.3333333333333335,-8.0,3756.0,0.12610214203596115,0.924021859963735,-2.007747252782186,-0.03925324852267901,-0.023941192775964737,-0.08108901232481003,1.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,1419.3333333333333,1495.0,1000.0,0.0,0.0,0.0,1000.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08718137194712956,0.021450843041141827,0.6556677222251892,0.00032021585502661765,0.0004305671027395874,-0.00027133573894388974,0.0,,4.462355226072153e-09,-2.4017739741477584e-09,-8.251855014111223e-09,0.0,1553444881299838.2,5.0,9500.0,36.0,0.0,0.0,25.0,0.0,0.017002345373233158,0.01588313716153304,0.029733786980311077,0.0,0.0,0.0,11.799999999999999
